"id","name","type","email","mobile","address","latitude","longitude","network_id","open_time","close_time","ratings","thumbnail","street","landmark","state","country","pin","city","approved_status","address2","location_id","vendor_id","advance","threshold_time","status","created_at","updated_at","created_by","updated_by","station_url","verified","elevation","station_updated","user_type","feedback","brand_id","reactivate_time","reactivate_date","reason","approved_by","approved_at"
19563,"2012005-VAISHNAVI PETROLEUM Servotech",PUBLIC,,,"MANTHA, Ahmednagar, Maharashtra, 431504, India",19.6478,76.3749,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:05","2025-09-23 23:43:05",,,https://www.statiq.in/2012005-VAISHNAVI-PETROLEUM-Servotech-ev-charging-station-id-7866,1,,0,,,,,,,,
19564,"2023393-PANDIT PETROLEUM",PUBLIC,,,"BHARAT PETROLEUM DEALERS,   GUT NO 156/2 PACHOD BK NH5   PAITHAN, AURANGABAD,, Aurangabad, Maharashtra, 431121, India",19.56272,75.62407,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:05","2025-09-23 23:43:05",,,https://www.statiq.in/2023393-PANDIT-PETROLEUM-ev-charging-station-id-6934,1,,0,,,,,,,,
19565,"2023368-PURE PETROLEUM",PUBLIC,,,"BHARAT PETROLEUM DEALERS,  AURANGABAD-SHOLAPUR HIGHWAY, Jalgaon, Maharashtra, 431121, India",19.5457,75.6315,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:05","2025-09-23 23:43:05",,,https://www.statiq.in/2023368-PURE-PETROLEUM-ev-charging-station-id-6914,1,,0,,,,,,,,
19566,"2017884-NATH PETROLEUM",PUBLIC,,,"BHARAT PETROLEUM CORPN. LTD,  GUT-203, VILL. DUNGAON  JALNA-, Ahmednagar, Maharashtra, 431122, India",19.514885,75.67948,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:06","2025-09-23 23:43:06",,,https://www.statiq.in/2017884-NATH-PETROLEUM-ev-charging-station-id-6900,1,,0,,,,,,,,
19567,BPCL- Shri Ganraj Petroleum-(30kw),PUBLIC,,,"GANESHPUR, PARBHANI, Maharashtra 431509, Nandgaon, Maharashtra, India",19.62377,76.485565,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:06","2025-09-23 23:43:06",,,https://www.statiq.in/BPCL--Shri-Ganraj-Petroleum-%2830kw%29-ev-charging-station-id-4214,1,,0,,,,,,,,
19568,"2010265-SHRI GANRAJ PETROLEUM",PUBLIC,,,"SELU, Selu, Maharashtra, 431509, India",19.623785,76.485564,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:06","2025-09-23 23:43:06",,,https://www.statiq.in/2010265-SHRI-GANRAJ-PETROLEUM-ev-charging-station-id-7383,1,,0,,,,,,,,
19569,"2000135-M.R.RATHI",PUBLIC,,,"GHOTI, Ghoti, Maharashtra, 412101, India",19.699256,73.602911,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:06","2025-09-23 23:43:06",,,https://www.statiq.in/2000135-M.R.RATHI-ev-charging-station-id-7023,1,,0,,,,,,,,
19570,"2023783-SHAHANE PETROLEUM",PUBLIC,,,"NASIK, Achalpur, Maharashtra, 422402, India",19.722652,73.628524,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:07","2025-09-23 23:43:07",,,https://www.statiq.in/2023783-SHAHANE-PETROLEUM-ev-charging-station-id-7474,1,,0,,,,,,,,
19571,"2021823-AAYUSHI FUEL PLAZA",PUBLIC,,,"GONDE, Achalpur, Maharashtra, 422606, India",19.802085,74.051001,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:07","2025-09-23 23:43:07",,,https://www.statiq.in/2021823-AAYUSHI-FUEL-PLAZA-ev-charging-station-id-7469,1,,0,,,,,,,,
19572,"2000282-BP SINNAR",PUBLIC,,,"SINNAR TALUKA, Achalpur, Maharashtra, 422103, India",19.806195,74.047256,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:07","2025-09-23 23:43:07",,,https://www.statiq.in/2000282-BP-SINNAR-ev-charging-station-id-7350,1,,0,,,,,,,,
19573,"2000892-JAI BALAJI TRAVELS",PUBLIC,,,"BHARAT PETROLEUM DEALERS,  KANCHANWADI - PAITHAN ROAD  AURANGABAD, Aurangabad, Maharashtra, 431002, India",19.83634,75.29189,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:07","2025-09-23 23:43:07",,,https://www.statiq.in/2000892-JAI-BALAJI-TRAVELS-ev-charging-station-id-6935,1,,0,,,,,,,,
19574,"2000851-ARIHANT AUTO CARE CENTER",PUBLIC,,,"PLOTNO. 1-B, OPP AURANGABAD SPORTS CLUB, , Aurangabad, Maharashtra, 431005, India",19.847334,75.267061,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:07","2025-09-23 23:43:07",,,https://www.statiq.in/2000851-ARIHANT-AUTO-CARE-CENTER-ev-charging-station-id-10158,1,,0,,,,,,,,
19575,"2015250-BP WALUJ",PUBLIC,,,"AURANGABAD, Aurangabad, Maharashtra, 431136, India",19.78101,75.199325,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:08","2025-09-23 23:43:08",,,https://www.statiq.in/2015250-BP-WALUJ-ev-charging-station-id-7546,1,,0,,,,,,,,
19576,"2022023-SHREE MARUTI FILLING",PUBLIC,,,"RO AT KALGAON, Hingoli, Maharashtra, 431512, India",19.814917,77.177193,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:08","2025-09-23 23:43:08",,,https://www.statiq.in/2022023-SHREE-MARUTI-FILLING-ev-charging-station-id-10162,1,,0,,,,,,,,
19577,"2012981-R J FUELS",PUBLIC,,,"SAVALIVIHIR, Achalpur, Maharashtra, 423109, India",19.804703,74.469194,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:08","2025-09-23 23:43:08",,,https://www.statiq.in/2012981-R-J-FUELS-ev-charging-station-id-7414,1,,0,,,,,,,,
19578,"2014257-SAI PRASAD PETROLEUM",PUBLIC,,,"BHARAT PETROLEUM CORPN. LTD,  VILL - JEURKUMBHARI,   PUNTAMBA PHATA TO JAGHDE PHATA, Ahmednagar, Maharashtra, 423601, India",19.85969,74.47527,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:08","2025-09-23 23:43:08",,,https://www.statiq.in/2014257-SAI-PRASAD-PETROLEUM-ev-charging-station-id-6925,1,,0,,,,,,,,
19579,"BPCL - Bharat Petroleum, CNG Pump -R J Fuels",PUBLIC,,,"SAVALIVIHIR ON SHIRDI MANM, AHMEDNAGAR, Maharashtra 423609, Shirdi, Maharashtra, India",19.804657,74.469345,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:09","2025-09-23 23:43:09",,,https://www.statiq.in/BPCL---Bharat-Petroleum%2C-CNG-Pump--R-J-Fuels--ev-charging-station-id-3108,1,,0,,,,,,,,
19580,"2019666-SRINIVASA FUEL STATION",PUBLIC,,,"4-5-55/8, VIDHYANAGAR, Adilabad, Telangana, 504001, India",19.672283,78.527794,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:09","2025-09-23 23:43:09",,,https://www.statiq.in/2019666-SRINIVASA-FUEL-STATION-ev-charging-station-id-11055,1,,0,,,,,,,,
19581,"2000977-GAURESH PETROLEUM",PUBLIC,,,"GUT NO 191.SH65, Aurangabad, Maharashtra, 423701, India",19.80938,74.86824,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:09","2025-09-23 23:43:09",,,https://www.statiq.in/2000977-GAURESH-PETROLEUM-ev-charging-station-id-10147,1,,0,,,,,,,,
19582,"2000842-SHYAM AUTOMOBILES",PUBLIC,,,"GUT NO. 16, VAIJAPUR ROAD, NEAR 33 KVA SUB STATION, JAKMATHA,, Aurangabad, Maharashtra, 431109, India",19.712371,74.986028,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:09","2025-09-23 23:43:09",,,https://www.statiq.in/2000842-SHYAM-AUTOMOBILES-ev-charging-station-id-10159,1,,0,,,,,,,,
19583,"2012383-JAYLAXMI PETROLEUM",PUBLIC,,,"JALNA, Jalna, Maharashtra, 431213, India",19.828773,75.905246,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:09","2025-09-23 23:43:09",,,https://www.statiq.in/2012383-JAYLAXMI-PETROLEUM-ev-charging-station-id-7447,1,,0,,,,,,,,
19584,BPCL- -Abhijeet petroleum,PUBLIC,,,"PH88+XPG, NH52, Rajapur, Maharashtra 431121, Rajapur, Maharashtra, India",19.717514,75.56662,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:10","2025-09-23 23:43:10",,,https://www.statiq.in/BPCL---Abhijeet-petroleum-ev-charging-station-id-4209,1,,0,,,,,,,,
19585,"2012339-MUKUND PETROLEUM",PUBLIC,,,"PIMPALGAON PANDHARI, Achalpur, Maharashtra, 431121, India",19.75902,75.501714,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:10","2025-09-23 23:43:10",,,https://www.statiq.in/2012339-MUKUND-PETROLEUM-ev-charging-station-id-7407,1,,0,,,,,,,,
19586,"2023375-ABHIJEET PETROLEUM",PUBLIC,,,"PAITHAN, Paithan, Maharashtra, 431121, India",19.717824,75.567145,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:10","2025-09-23 23:43:10",,,https://www.statiq.in/2023375-ABHIJEET-PETROLEUM-ev-charging-station-id-7691,1,,0,,,,,,,,
19587,"2000933-PATEL AUTOMOBILES",PUBLIC,,,"Karmad, Aurangabad, SH-30, Nagpur Aurangabad Mumbai Highway, Aurangabad, Aurangabad, Maharashtra, 431202, India",19.86659,75.53299,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:10","2025-09-23 23:43:10",,,https://www.statiq.in/2000933-PATEL-AUTOMOBILES-ev-charging-station-id-10151,1,,0,,,,,,,,
19588,BPCL PARTH PETROLEUM,PUBLIC,,,"VILLAGE ANJANERI , Trimbak, Maharashtra, 422213, India",19.952239,73.581427,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:10","2025-09-23 23:43:10",,,https://www.statiq.in/BPCL-PARTH-PETROLEUM-ev-charging-station-id-8722,1,,0,,,,,,,,
19589,"2000315-AMBOLI FUEL CENTRE",PUBLIC,,,"AMBOLI, Achalpur, Maharashtra, 401602, India",20.011134,72.927802,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:11","2025-09-23 23:43:11",,,https://www.statiq.in/2000315-AMBOLI-FUEL-CENTRE-ev-charging-station-id-7353,1,,0,,,,,,,,
19590,"2000169-SWAMY SAMARTH PETROLEUM SERVICE",PUBLIC,,,"BHARAT PETROLEUM CORPN. LTD,  VILLAGE - YESGAON, KOPARGAON, Ahmednagar, Maharashtra, 423601, India",19.94035,74.48799,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:11","2025-09-23 23:43:11",,,https://www.statiq.in/2000169-SWAMY-SAMARTH-PETROLEUM-SERVICE-ev-charging-station-id-6924,1,,0,,,,,,,,
19591,"2000658-GULAM HUSSAIN ABDUL KAYAM (YEOLA)",PUBLIC,,,"YEOLA, Yeola, Maharashtra, 423401, India",20.03777,74.487725,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:11","2025-09-23 23:43:11",,,https://www.statiq.in/2000658-GULAM-HUSSAIN-ABDUL-KAYAM-%28YEOLA%29-ev-charging-station-id-7041,1,,0,,,,,,,,
19592,"2000980-ARUJIT PETROLEUM",PUBLIC,,,"BHARAT PETROLEUM DEALERS,  GUT NO 143 , MUMBAI NAGPUR ROAD, Jalgaon, Maharashtra, 423701, India",19.91992,74.75964,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:11","2025-09-23 23:43:11",,,https://www.statiq.in/2000980-ARUJIT-PETROLEUM-ev-charging-station-id-6907,1,,0,,,,,,,,
19593,"2024200-BHATIA PETROLEUM",PUBLIC,,,"GUT NO 383, NH52H, Aurangabad, Maharashtra, 423701, India",19.93751,74.70397,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:12","2025-09-23 23:43:12",,,https://www.statiq.in/2024200-BHATIA-PETROLEUM-ev-charging-station-id-10149,1,,0,,,,,,,,
19594,"2012697-MANSING PETROLEUM",PUBLIC,,,"GUT NO 178, AURANGABAD JALNA ROAD SH-06,, Aurangabad, Maharashtra, 431001, India",19.86968,75.607202,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:12","2025-09-23 23:43:12",,,https://www.statiq.in/2012697-MANSING-PETROLEUM-ev-charging-station-id-10154,1,,0,,,,,,,,
19595,"2012479-HARSH PETROLEUM",PUBLIC,,,"GUT NO 186,SH 16, Aurangabad, Maharashtra, 431002, India",19.92777,75.20392,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:12","2025-09-23 23:43:12",,,https://www.statiq.in/2012479-HARSH-PETROLEUM-ev-charging-station-id-10150,1,,0,,,,,,,,
19596,"2012816-SHANTAI PETROLEUM",PUBLIC,,,"BHARAT PETROLEUM DEALERS,  LASUR ROAD SHAHAJAPUR  SAHAJAPUR, AURANGABAD, Aurangabad, Maharashtra, 431002, India",19.86991,75.2369,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:12","2025-09-23 23:43:12",,,https://www.statiq.in/2012816-SHANTAI-PETROLEUM-ev-charging-station-id-6936,1,,0,,,,,,,,
19597,"2019280-HARNE PETROLEUM",PUBLIC,,,"BHARAT PETROLEUM DEALERS,  GUT NO 223/1 HARSUL  AURANGABAD, Jalgaon, Maharashtra, 431001, India",19.92171,75.33688,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:12","2025-09-23 23:43:12",,,https://www.statiq.in/2019280-HARNE-PETROLEUM-ev-charging-station-id-6906,1,,0,,,,,,,,
19598,"2012123-JAY KAMALAJAA PETROLEUM",PUBLIC,,,"SURVEY NO 216,TA: BULDANA, Buldhana, Maharashtra, 444101, India",19.99212,76.52403,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:13","2025-09-23 23:43:13",,,https://www.statiq.in/2012123-JAY-KAMALAJAA-PETROLEUM-ev-charging-station-id-10074,1,,0,,,,,,,,
19599,"2017256-PHULAMBRI PETROLEUM",PUBLIC,,,"PHULAMBRI, Achalpur, Maharashtra, 431111, India",20.066586,75.405795,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:13","2025-09-23 23:43:13",,,https://www.statiq.in/2017256-PHULAMBRI-PETROLEUM-ev-charging-station-id-7450,1,,0,,,,,,,,
19600,"2023897-DURGESH PETROLEUM",PUBLIC,,,"GATE NO 66P GOVARDHAN NAGAR, Buldhana, Maharashtra, 443001, India",20.00409,76.35034,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:13","2025-09-23 23:43:13",,,https://www.statiq.in/2023897-DURGESH-PETROLEUM-ev-charging-station-id-10079,1,,0,,,,,,,,
19601,"2000956-RAJURESHWAR PETROLEUM",PUBLIC,,,"BHOKARDAN, Achalpur, Maharashtra, 431213, India",20.054637,75.857402,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:13","2025-09-23 23:43:13",,,https://www.statiq.in/2000956-RAJURESHWAR-PETROLEUM-ev-charging-station-id-7355,1,,0,,,,,,,,
19602,"2000887-TIRUPATI AUTO SERVICE",PUBLIC,,,"JALNA AURANGABAD ROAD, VILL. DAWALWADI,   Taluka - BADNAPUR, City - Jalna, Jalna, Maharashtra, 431203, India",19.870821,75.807025,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:14","2025-09-23 23:43:14",,,https://www.statiq.in/2000887-TIRUPATI-AUTO-SERVICE-ev-charging-station-id-6928,1,,0,,,,,,,,
19603,"2023791-SURAJ PETROLEUM",PUBLIC,,,"JALNA - RAJURESHWAR ROAD   GUT NO. 57   GHANEWADI, JALNA, Ahmednagar, Maharashtra, 431203, India",19.907928,75.871869,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:14","2025-09-23 23:43:14",,,https://www.statiq.in/2023791-SURAJ-PETROLEUM-ev-charging-station-id-6926,1,,0,,,,,,,,
19604,"2013965-PELICAN FILLING STATION",PUBLIC,,,"NANAPUR, Kochinda, Odisha, 752105, India",20.007468,85.808147,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:14","2025-09-23 23:43:14",,,https://www.statiq.in/2013965-PELICAN-FILLING-STATION-ev-charging-station-id-7487,1,,0,,,,,,,,
19605,"2017643-KUBER PETROLEUM",PUBLIC,,,"BADAPOKHARIA, Kochinda, Odisha, 752019, India",19.995597,85.479968,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:14","2025-09-23 23:43:14",,,https://www.statiq.in/2017643-KUBER-PETROLEUM-ev-charging-station-id-7488,1,,0,,,,,,,,
19606,"2014959-OSTS VADAVLI",PUBLIC,,,"VADAVLI, Achalpur, Maharashtra, 401606, India",20.106542,72.914925,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:14","2025-09-23 23:43:14",,,https://www.statiq.in/2014959-OSTS-VADAVLI-ev-charging-station-id-7438,1,,0,,,,,,,,
19607,"BPCL MANOHAR PETROLEUM, PETH",PUBLIC,,,"Peth, Nashik, Maharashtra, 422208, India",20.258058,73.514882,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:15","2025-09-23 23:43:15",,,https://www.statiq.in/BPCL-MANOHAR-PETROLEUM%2C-PETH-ev-charging-station-id-8759,1,,0,,,,,,,,
19608,BPCL KILLEWALE PETROLEUM,PUBLIC,,,"Vinchur , Nashik, Maharashtra, 422306, India",20.095118,74.220889,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:15","2025-09-23 23:43:15",,,https://www.statiq.in/BPCL-KILLEWALE-PETROLEUM-ev-charging-station-id-8744,1,,0,,,,,,,,
19609,"2000248-MAHARASHTRA PETROLEUM",PUBLIC,,,"PIMPALGAON (B), Achalpur, Maharashtra, 422209, India",20.155021,73.983977,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:15","2025-09-23 23:43:15",,,https://www.statiq.in/2000248-MAHARASHTRA-PETROLEUM-ev-charging-station-id-7346,1,,0,,,,,,,,
19610,"2013964-SHIVAJIRAO JADHAV & SONS",PUBLIC,,,"VADALIBHOI, Achalpur, Maharashtra, 423101, India",20.275419,74.096491,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:15","2025-09-23 23:43:15",,,https://www.statiq.in/2013964-SHIVAJIRAO-JADHAV-%26-SONS-ev-charging-station-id-7427,1,,0,,,,,,,,
19611,"2003287-JEET PETROLEUM",PUBLIC,,,"NANDGAON, Nandgaon, Maharashtra, 423104, India",20.255675,74.441042,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:15","2025-09-23 23:43:15",,,https://www.statiq.in/2003287-JEET-PETROLEUM-ev-charging-station-id-7143,1,,0,,,,,,,,
19612,"2002422-BHAGABATI HIGHWAY SERVICE STATION",PUBLIC,,,"KHURDA, Khurda, Odisha, 752055, India",20.223621,85.726762,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:16","2025-09-23 23:43:16",,,https://www.statiq.in/2002422-BHAGABATI-HIGHWAY-SERVICE-STATION-ev-charging-station-id-7126,1,,0,,,,,,,,
19613,"2002418-JOY AUTO CENTRE",PUBLIC,,,"BHUBANESWAR, Bhubaneswar, Odisha, 751006, India",20.193901,85.859992,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:16","2025-09-23 23:43:16",,,https://www.statiq.in/2002418-JOY-AUTO-CENTRE-ev-charging-station-id-7125,1,,0,,,,,,,,
19614,"2000976-VINOD PETROLEUM",PUBLIC,,,"VILLAGE PALOD, Achalpur, Maharashtra, 431112, India",20.381437,75.674455,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:16","2025-09-23 23:43:16",,,https://www.statiq.in/2000976-VINOD-PETROLEUM-ev-charging-station-id-7362,1,,0,,,,,,,,
19615,"2003860-SHRIJEE AUTOMOBILES",PUBLIC,,,"GUNDLAV, Bechar, Gujarat, 396035, India",20.62672,72.958627,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:16","2025-09-23 23:43:16",,,https://www.statiq.in/2003860-SHRIJEE-AUTOMOBILES-ev-charging-station-id-7078,1,,0,,,,,,,,
19616,"2003899-K.T.& BROTHERS",PUBLIC,,,"VALSAD, Valsad, Gujarat, 396375, India",20.698988,72.983263,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:17","2025-09-23 23:43:17",,,https://www.statiq.in/2003899-K.T.%26-BROTHERS-ev-charging-station-id-7156,1,,0,,,,,,,,
19617,"2014207-SHRI RAM PETROLEUM",PUBLIC,,,"MEHUNBARA, Achalpur, Maharashtra, 424002, India",20.561914,74.952813,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:17","2025-09-23 23:43:17",,,https://www.statiq.in/2014207-SHRI-RAM-PETROLEUM-ev-charging-station-id-7428,1,,0,,,,,,,,
19618,"2017695-DEVANSH PETROLEUM",PUBLIC,,,"GUT NO 61, C/L OF BULDHANA -DEULGHAT ROAD, Buldhana, Maharashtra, 443202, India",20.5176,76.1241,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:17","2025-09-23 23:43:17",,,https://www.statiq.in/2017695-DEVANSH-PETROLEUM-ev-charging-station-id-10073,1,,0,,,,,,,,
19619,"2001328-SHREE PETROLEUM MOTALA",PUBLIC,,,"SURVEY NO -37, BULDHANA TO MALAKPUR ROAD, Buldhana, Maharashtra, 443103, India",20.68361,76.20991,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:17","2025-09-23 23:43:17",,,https://www.statiq.in/2001328-SHREE-PETROLEUM-MOTALA-ev-charging-station-id-10077,1,,0,,,,,,,,
19620,"2016035-KRISHNA AUTO",PUBLIC,,,"ZODGE, Achalpur, Maharashtra, 423205, India",20.666191,74.67568,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:17","2025-09-23 23:43:17",,,https://www.statiq.in/2016035-KRISHNA-AUTO-ev-charging-station-id-7446,1,,0,,,,,,,,
19621,"2019376-KHINVASARA AUTO SERVICE",PUBLIC,,,"DHULE, Dhule, Maharashtra, 424006, India",20.713899,74.695222,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:18","2025-09-23 23:43:18",,,https://www.statiq.in/2019376-KHINVASARA-AUTO-SERVICE-ev-charging-station-id-7634,1,,0,,,,,,,,
19622,"2012540-KEWALRAM RAMESHWAR, RIDHORA",PUBLIC,,,"RIDHORA, Achalpur, Maharashtra, 444302, India",20.688193,76.931722,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:18","2025-09-23 23:43:18",,,https://www.statiq.in/2012540-KEWALRAM-RAMESHWAR%2C-RIDHORA-ev-charging-station-id-7409,1,,0,,,,,,,,
19623,"2022320-D S AGRAWAL",PUBLIC,,,"BORGAON MANJU, Akola, Maharashtra, 444102, India",20.71491,77.17847,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:18","2025-09-23 23:43:18",,,https://www.statiq.in/2022320-D-S-AGRAWAL-ev-charging-station-id-9422,1,,0,,,,,,,,
19624,"2005491-JAI LAXMI PETROLEUM",PUBLIC,,,"WARDHA, Wardha, Maharashtra, 442001, India",20.615955,78.607805,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:18","2025-09-23 23:43:18",,,https://www.statiq.in/2005491-JAI-LAXMI-PETROLEUM-ev-charging-station-id-7190,1,,0,,,,,,,,
19625,"2015532-BP TARODA",PUBLIC,,,"TARODA KASBA, Achalpur, Maharashtra, 444203, India",20.666822,76.716496,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:18","2025-09-23 23:43:18",,,https://www.statiq.in/2015532-BP-TARODA-ev-charging-station-id-7441,1,,0,,,,,,,,
19626,"2005444-VIJAY PETROLEUM",PUBLIC,,,"DEOGAON, Achalpur, Maharashtra, 444904, India",20.680486,78.136731,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:19","2025-09-23 23:43:19",,,https://www.statiq.in/2005444-VIJAY-PETROLEUM-ev-charging-station-id-7371,1,,0,,,,,,,,
19627,"2002543-BP-CHANDIKHOL",PUBLIC,,,"CHANDIKHOL, Kochinda, Odisha, 755024, India",20.708271,86.134958,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:19","2025-09-23 23:43:19",,,https://www.statiq.in/2002543-BP-CHANDIKHOL-ev-charging-station-id-7483,1,,0,,,,,,,,
19628,"2005268-DOLPHIN PETROLEUM",PUBLIC,,,"MANGULI BADCHANA, Kochinda, Odisha, 754296, India",20.656229,86.112809,60,"00:00:00","23:59:59",0.0,,,,,,,,APPROVED,,,,10,10,1,"2025-09-23 23:43:19","2025-09-23 23:43:19",,,https://www.statiq.in/2005268-DOLPHIN-PETROLEUM-ev-charging-station-id-7485,1,,0,,,,,,,,
